DISTRICT,STATE,ASSESSMENT UNIT,S.No,Rainfall_mm_C,Rainfall_mm_NC,Rainfall_mm_PQ,Rainfall_mm_Total,Total_Geographical_Area_ha_Recharge_Worthy_Area_ha_C,Total_Geographical_Area_ha_Recharge_Worthy_Area_ha_NC,Total_Geographical_Area_ha_Recharge_Worthy_Area_ha_PQ,Total_Geographical_Area_ha_Recharge_Worthy_Area_ha_Total,Total_Geographical_Area_ha_Hilly_Area,Total_Geographical_Area_ha_Total,Ground_Water_Recharge_ham_Rainfall_Recharge_C,Ground_Water_Recharge_ham_Rainfall_Recharge_NC,Ground_Water_Recharge_ham_Rainfall_Recharge_PQ,Ground_Water_Recharge_ham_Rainfall_Recharge_Total,Ground_Water_Recharge_ham_Canals_C,Ground_Water_Recharge_ham_Canals_NC,Ground_Water_Recharge_ham_Canals_PQ,Ground_Water_Recharge_ham_Canals_Total,Ground_Water_Recharge_ham_Surface_Water_Irrigation_C,Ground_Water_Recharge_ham_Surface_Water_Irrigation_NC,Ground_Water_Recharge_ham_Surface_Water_Irrigation_PQ,Ground_Water_Recharge_ham_Surface_Water_Irrigation_Total,Ground_Water_Recharge_ham_Ground_Water_Irrigation_C,Ground_Water_Recharge_ham_Ground_Water_Irrigation_NC,Ground_Water_Recharge_ham_Ground_Water_Irrigation_PQ,Ground_Water_Recharge_ham_Ground_Water_Irrigation_Total,Ground_Water_Recharge_ham_Tanks_and_Ponds_C,Ground_Water_Recharge_ham_Tanks_and_Ponds_NC,Ground_Water_Recharge_ham_Tanks_and_Ponds_PQ,Ground_Water_Recharge_ham_Tanks_and_Ponds_Total,Ground_Water_Recharge_ham_Water_Conservation_Structure_C,Ground_Water_Recharge_ham_Water_Conservation_Structure_NC,Ground_Water_Recharge_ham_Water_Conservation_Structure_PQ,Ground_Water_Recharge_ham_Water_Conservation_Structure_Total,Ground_Water_Recharge_ham_Pipelines_C,Ground_Water_Recharge_ham_Pipelines_NC,Ground_Water_Recharge_ham_Pipelines_PQ,Ground_Water_Recharge_ham_Pipelines_Total,Ground_Water_Recharge_ham_Sewages_and_Flash_Flood_Channels_C,Ground_Water_Recharge_ham_Sewages_and_Flash_Flood_Channels_NC,Ground_Water_Recharge_ham_Sewages_and_Flash_Flood_Channels_PQ,Ground_Water_Recharge_ham_Sewages_and_Flash_Flood_Channels_Total,Ground_Water_Recharge_ham_C,Ground_Water_Recharge_ham_NC,Ground_Water_Recharge_ham_PQ,Ground_Water_Recharge_ham_Total,Inflows_and_Outflows_ham_Base_Flow_C,Inflows_and_Outflows_ham_Base_Flow_NC,Inflows_and_Outflows_ham_Base_Flow_PQ,Inflows_and_Outflows_ham_Base_Flow_Total,Inflows_and_Outflows_ham_Stream_Recharges_C,Inflows_and_Outflows_ham_Stream_Recharges_NC,Inflows_and_Outflows_ham_Stream_Recharges_PQ,Inflows_and_Outflows_ham_Stream_Recharges_Total,Inflows_and_Outflows_ham_Lateral_Flows_C,Inflows_and_Outflows_ham_Lateral_Flows_NC,Inflows_and_Outflows_ham_Lateral_Flows_PQ,Inflows_and_Outflows_ham_Lateral_Flows_Total,Inflows_and_Outflows_ham_Vertical_Flows_C,Inflows_and_Outflows_ham_Vertical_Flows_NC,Inflows_and_Outflows_ham_Vertical_Flows_PQ,Inflows_and_Outflows_ham_Vertical_Flows_Total,Inflows_and_Outflows_ham_Evaporation_C,Inflows_and_Outflows_ham_Evaporation_NC,Inflows_and_Outflows_ham_Evaporation_PQ,Inflows_and_Outflows_ham_Evaporation_Total,Inflows_and_Outflows_ham_Transpiration_C,Inflows_and_Outflows_ham_Transpiration_NC,Inflows_and_Outflows_ham_Transpiration_PQ,Inflows_and_Outflows_ham_Transpiration_Total,Inflows_and_Outflows_ham_Evapotranspiration_C,Inflows_and_Outflows_ham_Evapotranspiration_NC,Inflows_and_Outflows_ham_Evapotranspiration_PQ,Inflows_and_Outflows_ham_Evapotranspiration_Total,Inflows_and_Outflows_ham_C,Inflows_and_Outflows_ham_NC,Inflows_and_Outflows_ham_PQ,Inflows_and_Outflows_ham_Total,Annual_Ground_water_Recharge_ham_Total_C,Annual_Ground_water_Recharge_ham_Total_NC,Annual_Ground_water_Recharge_ham_Total_PQ,Annual_Ground_water_Recharge_ham_Total_Total,Environmental_Flows_ham_Total_C,Environmental_Flows_ham_Total_NC,Environmental_Flows_ham_Total_PQ,Environmental_Flows_ham_Total_Total,Annual_Extractable_Ground_water_Resource_ham_Total_C,Annual_Extractable_Ground_water_Resource_ham_Total_NC,Annual_Extractable_Ground_water_Resource_ham_Total_PQ,Annual_Extractable_Ground_water_Resource_ham_Total_Total,Ground_Water_Extraction_for_all_uses_ha.m_Domestic_C,Ground_Water_Extraction_for_all_uses_ha.m_Domestic_NC,Ground_Water_Extraction_for_all_uses_ha.m_Domestic_PQ,Ground_Water_Extraction_for_all_uses_ha.m_Domestic_Total,Ground_Water_Extraction_for_all_uses_ha.m_Industrial_C,Ground_Water_Extraction_for_all_uses_ha.m_Industrial_NC,Ground_Water_Extraction_for_all_uses_ha.m_Industrial_PQ,Ground_Water_Extraction_for_all_uses_ha.m_Industrial_Total,Ground_Water_Extraction_for_all_uses_ha.m_Irrigation_C,Ground_Water_Extraction_for_all_uses_ha.m_Irrigation_NC,Ground_Water_Extraction_for_all_uses_ha.m_Irrigation_PQ,Ground_Water_Extraction_for_all_uses_ha.m_Irrigation_Total,Ground_Water_Extraction_for_all_uses_ha.m_C,Ground_Water_Extraction_for_all_uses_ha.m_NC,Ground_Water_Extraction_for_all_uses_ha.m_PQ,Ground_Water_Extraction_for_all_uses_ha.m_Total,Stage_of_Ground_Water_Extraction_%_Total_C,Stage_of_Ground_Water_Extraction_%_Total_NC,Stage_of_Ground_Water_Extraction_%_Total_PQ,Stage_of_Ground_Water_Extraction_%_Total_Total,Allocation_of_Ground_Water_Resource_for_Domestic_Utilisation_for_projected_year_2025_ham_Total_C,Allocation_of_Ground_Water_Resource_for_Domestic_Utilisation_for_projected_year_2025_ham_Total_NC,Allocation_of_Ground_Water_Resource_for_Domestic_Utilisation_for_projected_year_2025_ham_Total_PQ,Allocation_of_Ground_Water_Resource_for_Domestic_Utilisation_for_projected_year_2025_ham_Total_Total,Net_Annual_Ground_Water_Availability_for_Future_Use_ham_Total_C,Net_Annual_Ground_Water_Availability_for_Future_Use_ham_Total_NC,Net_Annual_Ground_Water_Availability_for_Future_Use_ham_Total_PQ,Net_Annual_Ground_Water_Availability_for_Future_Use_ham_Total_Total,Quality_Tagging_Major_Parameter_Present_C,Quality_Tagging_Major_Parameter_Present_NC,Quality_Tagging_Major_Parameter_Present_PQ,Quality_Tagging_Other_Parameters_Present_C,Quality_Tagging_Other_Parameters_Present_NC,Quality_Tagging_Other_Parameters_Present_PQ,Additional_Potential_Resources_Under_Specific_Conditionsham_Other_Parameters_Present_Waterlogged_and_shallow_water_Table,Additional_Potential_Resources_Under_Specific_Conditionsham_Other_Parameters_Present_Flood_Prone,Additional_Potential_Resources_Under_Specific_Conditionsham_Other_Parameters_Present_Spring_Discharge,Coastal_Areas_Other_Parameters_Present_C,Coastal_Areas_Other_Parameters_Present_NC,Coastal_Areas_Other_Parameters_Present_PQ,Coastal_Areas_Other_Parameters_Present_Total,In-Storage_Unconfined_Ground_Water_Resourcesham_Other_Parameters_Present_Fresh,In-Storage_Unconfined_Ground_Water_Resourcesham_Other_Parameters_Present_Saline,Total_Ground_Water_Availability_in_Unconfined_Aquifier_ham_Other_Parameters_Present_Fresh,Total_Ground_Water_Availability_in_Unconfined_Aquifier_ham_Other_Parameters_Present_Saline,Dynamic_Confined_Ground_Water_Resourcesham_Other_Parameters_Present_Fresh,Dynamic_Confined_Ground_Water_Resourcesham_Other_Parameters_Present_Saline,In-Storage_Confined_Ground_Water_Resourcesham_Other_Parameters_Present_Fresh,In-Storage_Confined_Ground_Water_Resourcesham_Other_Parameters_Present_Saline,Total_Confined_Ground_Water_Resources_ham_Other_Parameters_Present_Fresh,Total_Confined_Ground_Water_Resources_ham_Other_Parameters_Present_Saline,Dynamic_Semi_Confined_Ground_Water_Resources_ham_Other_Parameters_Present_Fresh,Dynamic_Semi_Confined_Ground_Water_Resources_ham_Other_Parameters_Present_Saline,In-Storage_Semi_Confined_Ground_Water_Resources_ham_Other_Parameters_Present_Fresh,In-Storage_Semi_Confined_Ground_Water_Resources_ham_Other_Parameters_Present_Saline,Total_Semi-Confined_Ground_Water_Resources_ham_Other_Parameters_Present_Fresh,Total_Semi-Confined_Ground_Water_Resources_ham_Other_Parameters_Present_Saline,Total_Ground_Water_Availability_in_the_area_ham_Other_Parameters_Present_Fresh,Total_Ground_Water_Availability_in_the_area_ham_Other_Parameters_Present_Saline
KISHANGANJ,BIHAR,Unknown,64.0,0.0,2090.6,0.0,2090.6,0.0,191143.0,0.0,191143.0,0.0,191143.0,0.0,62116.22,0.0,62116.22,0.0,0.0,0.0,0.0,440.95,0.0,0.0,440.95,0.0,4884.8,0.0,4884.8,164.72,384.38,0.0,549.1,0.0,5.76,0.0,5.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,605.67,67391.16,0.0,67996.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,605.67,67391.16,0.0,67996.83,60.58,5271.45,0.0,5332.03,545.09,62119.71,0.0,62664.8,0.0,6113.958342,0.0,6113.958342,0.0,304.47,0.0,304.47,0.0,15636.7711,0.0,15636.7711,0.0,22055.2,0.0,22055.2,0.0,35.5043512,0.0,35.19551646,0.0,8839.84,0.0,8839.84,545.09,37338.62,0.0,37883.71,0.0,0.0,0.0,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62664.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62664.8,0.0
LAKHISARAI,BIHAR,Unknown,65.0,1146.8,1146.8,0.0,1146.8,24037.0,90457.0,0.0,114494.0,8280.0,122774.0,3833.9,19141.6,0.0,22975.5,6316.62,0.0,0.0,6316.62,6484.33,0.0,0.0,6484.33,709.11,2330.17,0.0,3039.28,856.83,1988.01,0.0,2844.84,0.0,1409.76,0.0,1409.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18200.79,24869.54,0.0,43070.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18200.79,24869.54,0.0,43070.33,1820.09,2486.97,0.0,4307.06,16380.7,22382.57,0.0,38763.27,3390.41711,106.663585,0.0,3497.080695,88.02396,0.0,0.0,88.02396,2082.2668,6794.4972,0.0,8876.764,5560.71,6901.16,0.0,12461.87,33.94671778,30.83274173,0.0,32.14865516,4545.41,143.0,0.0,4688.41,9664.99,15445.07,0.0,25110.06,0.0,0.0,0.0,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38763.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38763.27,0.0
MADHEPURA,BIHAR,Unknown,66.0,1392.7,1392.7,0.0,1392.7,107784.0,71056.0,0.0,178840.0,0.0,178840.0,25915.48,16765.78,0.0,42681.26,26931.53,0.0,0.0,26931.53,28226.63,0.0,0.0,28226.63,6192.44,3792.7,0.0,9985.14,242.52,566.03,0.0,808.55,0.0,18.72,0.0,18.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87508.6,21143.23,0.0,108651.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87508.6,21143.23,0.0,108651.83,8750.87,1862.52,0.0,10613.39,78757.73,19280.71,0.0,98038.44,7573.09373,0.0,0.0,7573.09373,148.6752,0.0,0.0,148.6752,18070.527,11059.858,0.0,29130.385,25792.31,11059.87,0.0,36852.18,32.74892509,57.36235854,0.0,37.58952101,11053.44,0.0,0.0,11053.44,49485.06,8220.84,0.0,57705.9,0.0,0.0,0.0,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98038.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98038.44,0.0
MADHUBANI,BIHAR,Unknown,67.0,1293.3,1293.3,0.0,1293.3,52482.82,296162.18,0.0,348645.0,0.0,348645.0,11823.84,75394.18,0.0,87218.02,27340.86,0.0,0.0,27340.86,13320.04,0.0,0.0,13320.04,1797.82,10788.54,0.0,12586.36,906.74,2115.93,0.0,3022.67,0.0,82.08,0.0,82.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55189.3,88380.73,0.0,143570.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55189.3,88380.73,0.0,143570.03,5518.97,7314.26,0.0,12833.23,49670.33,81066.47,0.0,130736.8,7999.217725,7959.077215,0.0,15958.29494,7956.612,932.688,0.0,8889.3,5123.546048,30193.08342,0.0,35316.62947,21079.36,39084.86,0.0,60164.21,42.43853423,48.21334887,0.0,46.01933809,10836.82,10782.44,0.0,21619.26,26512.58,39158.24,0.0,65670.82,0.0,0.0,0.0,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130736.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130736.8,0.0
MUNGER,BIHAR,Unknown,68.0,1146.8,1146.8,0.0,1146.8,32937.0,100205.0,0.0,133142.0,6408.0,139550.0,4789.02,22351.56,0.0,27140.58,665.38,0.0,0.0,665.38,8948.17,0.0,0.0,8948.17,985.7,1992.22,0.0,2977.92,255.24,595.56,0.0,850.8,0.0,1321.92,0.0,1321.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15643.51,26261.26,0.0,41904.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15643.51,26261.26,0.0,41904.77,1445.07,2626.13,0.0,4071.2,14198.44,23635.13,0.0,37833.57,3114.82386,1419.06598,0.0,4533.88984,14.56254,749.7,0.0,764.26254,2873.2285,5820.447,0.0,8693.6755,6002.64,7989.22,0.0,13991.86,42.27675716,33.80231037,0.0,36.98265852,3941.85,1795.85,0.0,5737.7,7368.77,15269.13,0.0,22637.9,0.0,0.0,0.0,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37833.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37833.57,0.0
MUZAFFARPUR,BIHAR,Unknown,69.0,1154.5,1154.5,0.0,1154.5,41129.35,263147.65,0.0,304277.0,0.0,304277.0,9120.19,69264.49,0.0,78384.68,15214.21,0.0,0.0,15214.21,10670.7,0.0,0.0,10670.7,2274.09,15601.03,0.0,17875.12,391.46,913.36,0.0,1304.82,0.0,12.96,0.0,12.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37670.65,85791.84,0.0,123462.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37670.65,85791.84,0.0,123462.49,3720.82,8579.22,0.0,12300.04,33949.83,77212.62,0.0,111162.45,8456.27477,7977.93275,0.0,16434.20752,1377.3366,40.137,0.0,1417.4736,6951.99744,47667.36173,0.0,54619.35917,16785.61,55685.4,0.0,72471.01,49.4423978,72.11955766,0.0,65.19378621,12829.21,11185.16,0.0,24014.37,13901.43,20643.96,0.0,34545.39,0.0,0.0,0.0,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111162.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111162.45,0.0
NALANDA,BIHAR,Unknown,70.0,1002.2,1002.2,0.0,1002.2,11911.0,219735.0,0.0,231646.0,3350.0,234996.0,2265.12,44427.67,0.0,46692.79,1101.49,0.0,0.0,1101.49,3034.4,0.0,0.0,3034.4,617.05,10732.64,0.0,11349.69,1878.92,4445.07,0.0,6323.99,0.0,267.84,0.0,267.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8896.98,59873.22,0.0,68770.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8896.98,59873.22,0.0,68770.2,872.95,5620.89,0.0,6493.84,8024.03,54252.33,0.0,62276.36,682.48138,8764.045952,0.0,9446.527332,870.57,1170.235392,0.0,2040.805392,1939.66244,33699.50491,0.0,35639.16735,3492.71,43633.77,0.0,47126.48,43.52812739,80.42745814,0.0,75.67314467,875.81,11246.61,0.0,12122.42,4338.0,8556.89,0.0,12894.89,0.0,0.0,0.0,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62276.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62276.36,0.0
NAWADA,BIHAR,Unknown,71.0,1041.8,1041.8,0.0,1041.8,21728.0,223930.0,0.0,245658.0,2999.0,248657.0,2874.33,46032.16,0.0,48906.49,1242.56,0.0,0.0,1242.56,5765.52,0.0,0.0,5765.52,756.56,8080.84,0.0,8837.4,1681.57,3887.1,0.0,5568.67,0.0,2773.44,0.0,2773.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12320.54,60773.54,0.0,73094.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12320.54,60773.54,0.0,73094.08,1133.7,5998.96,0.0,7132.67,11186.84,54774.58,0.0,65961.42,4571.282922,1515.542415,0.0,6086.825337,84.3489,0.918,0.0,85.2669,2285.63872,24388.75408,0.0,26674.3928,6941.25,25905.2,0.0,32846.45,62.04835324,47.29420107,0.0,49.79645678,5964.41,1977.41,0.0,7941.82,3102.44,28502.03,0.0,31604.47,0.0,0.0,0.0,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65961.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65961.42,0.0
PATNA,BIHAR,Unknown,72.0,1074.8,1074.8,0.0,1074.8,20510.0,299574.0,0.0,320084.0,0.0,320084.0,4218.28,72116.32,0.0,76334.6,8396.89,0.0,0.0,8396.89,6532.48,0.0,0.0,6532.48,1022.81,12452.12,0.0,13474.93,1202.45,2805.86,0.0,4008.31,0.0,50.4,0.0,50.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21372.91,87424.7,0.0,108716.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21372.91,87424.7,0.0,108716.22,2129.19,8638.61,0.0,10767.81,19243.72,78786.09,0.0,98029.81,4496.453615,12565.38422,0.0,17061.83784,1462.63716,0.0,0.0,1462.63716,3120.781788,38102.6118,0.0,41223.39359,9079.86,50667.97,0.0,59747.83,47.18349675,64.31080664,0.0,60.94863389,5950.51,16628.74,0.0,22579.25,9140.15,25792.43,0.0,34932.58,0.0,0.0,0.0,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98029.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98029.81,0.0
PURNEA,BIHAR,Unknown,73.0,1598.2,1598.2,0.0,1598.2,102587.0,217652.0,0.0,320239.0,0.0,320239.0,28348.46,57032.8,0.0,85381.26,40465.77,0.0,0.0,40465.77,27579.78,0.0,0.0,27579.78,5171.87,10379.51,0.0,15551.38,183.55,428.43,0.0,611.98,0.0,14.4,0.0,14.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101749.43,67855.14,0.0,169604.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101749.43,67855.14,0.0,169604.57,10174.97,5507.37,0.0,15682.32,91574.46,62347.77,0.0,153922.23,8773.87073,2537.740975,0.0,11311.61171,1049.274,2.652,0.0,1051.926,15246.72924,30484.64313,0.0,45731.37237,25069.88,33025.04,0.0,58094.92,27.37649777,52.96907973,0.0,37.74303426,12333.83,3567.43,0.0,15901.26,62944.62,28293.04,0.0,91237.66,0.0,0.0,0.0,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153922.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153922.23,0.0
ROHTAS,BIHAR,Unknown,74.0,949.1,949.1,0.0,949.1,96037.0,279106.0,0.0,375143.0,8783.0,383926.0,15801.22,53073.35,0.0,68874.57,4858.71,0.0,0.0,4858.71,25348.65,0.0,0.0,25348.65,2513.62,5552.81,0.0,8066.43,3814.37,8900.17,0.0,12714.54,0.0,6219.36,0.0,6219.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52336.57,73745.69,0.0,126082.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52336.57,73745.69,0.0,126082.26,4548.44,6862.58,0.0,11411.0,47788.13,66883.11,0.0,114671.24,7274.714917,2360.82292,0.0,9635.537837,252.2205,0.0,0.0,252.2205,7713.34804,17060.8415,0.0,24774.18954,15240.29,19421.67,0.0,34661.96,31.89137135,29.03822804,0.0,30.22724791,9264.59,3006.59,0.0,12271.18,30557.96,46815.67,0.0,77373.63,0.0,0.0,0.0,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114671.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114671.24,0.0
SAHARSA,BIHAR,Unknown,75.0,1692.9,1692.9,0.0,1692.9,22194.0,143934.0,0.0,166128.0,0.0,166128.0,6202.15,39910.43,0.0,46112.58,10539.85,0.0,0.0,10539.85,5802.07,0.0,0.0,5802.07,770.85,5100.97,0.0,5871.82,127.06,296.47,0.0,423.53,0.0,1.44,0.0,1.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23441.98,45309.31,0.0,68751.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23441.98,45309.31,0.0,68751.29,2344.19,3058.51,0.0,5402.7,21097.79,42250.8,0.0,63348.59,5612.488784,746.37171,0.0,6358.860494,67.31694,0.0,0.0,67.31694,2252.412,14894.63,0.0,17147.042,7932.21,15640.99,0.0,23573.2,37.59735024,37.01939372,0.0,37.21187796,7653.45,1017.79,0.0,8671.24,11124.61,26338.39,0.0,37463.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63348.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63348.59,0.0
SAMASTIPUR,BIHAR,Unknown,76.0,1192.3,1192.3,0.0,1192.3,2244.66,259042.34,0.0,261287.0,0.0,261287.0,513.85,70263.59,0.0,70777.44,889.54,0.0,0.0,889.54,1417.28,0.0,0.0,1417.28,130.83,13167.72,0.0,13298.55,676.22,1577.96,0.0,2254.18,0.0,7.2,0.0,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3627.72,85016.47,0.0,88644.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3627.72,85016.47,0.0,88644.19,362.79,8323.4,0.0,8686.19,3264.93,76693.07,0.0,79958.0,0.0,14809.3021,0.0,14809.3021,23.46,246.126,0.0,269.586,389.4,39180.44846,0.0,39569.84846,412.86,54235.87,0.0,54648.73,12.64529408,70.71808444,0.0,68.34679457,0.0,20062.69,0.0,20062.69,2852.07,17680.4,0.0,20532.47,0.0,0.0,0.0,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79958.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79958.0,0.0
SARAN,BIHAR,Unknown,77.0,1123.8,1123.8,0.0,1123.8,93564.1,169392.9,0.0,262957.0,0.0,262957.0,18634.3,38909.86,0.0,57544.16,17643.34,0.0,0.0,17643.34,24677.04,0.0,0.0,24677.04,3848.23,5463.99,0.0,9312.22,643.37,1670.94,0.0,2314.31,0.0,5.76,0.0,5.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65446.28,46050.55,0.0,111496.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65446.28,46050.55,0.0,111496.83,6457.1,4244.13,0.0,10701.21,58989.18,41806.42,0.0,100795.6,11638.90377,1497.558865,0.0,13136.46264,177.38004,0.0,0.0,177.38004,11994.2566,17160.4245,0.0,29154.6811,23810.58,18658.01,0.0,42468.58,40.36431766,44.62953298,0.0,42.13336693,14992.96,1929.13,0.0,16922.09,31966.03,22716.83,0.0,54682.86,0.0,0.0,0.0,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100795.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100795.6,0.0
